Myth Cloth Original Name,Base Name,Price (JPY),Price (JPY) Tax,Announcement (JPY),Preorder (JPY),Release (JPY),Distributor (MXN),Price (MXN),Preorder (MXN),Release (MXN),Link,Distribution,LineUp,Series,Group,Metal,OCE,Revival,Restock,PlainCloth,Broken,Golden,Gold,HK,Manga,Surplice,Set,Static,Anniversary,Remarks,Events,tags,Official Images,Other Images
Lyonnet Ban,Lyonnet Ban,"¥3,600","¥3,960",,,4/22/2006,,,,,https://tamashiiweb.com/item/565,Stores,Myth Cloth,Saint Seiya,Secondary Bronze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img922/8865/Z2phvE.jpg,https://imagizer.imageshack.com/img924/9929/hXvUgT.jpg,https://imagizer.imageshack.com/img922/5553/eTCqvD.jpg,https://imagizer.imageshack.com/img924/74/VXV9vi.jpg,https://imagizer.imageshack.com/img922/5/gkgeG9.jpg,https://imagizer.imageshack.com/img924/2552/Xwy5aS.jpg",
Cygnus Hyoga ~Final Bronze Cloth~,Cygnus Hyoga,"¥3,800","¥4,180",,,3/25/2006,DTM,,,,https://tamashiiweb.com/item/550,Stores,Myth Cloth,Saint Seiya,Bronze Saint V3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img922/4585/j2d4En.jpg,https://imagizer.imageshack.com/img924/7203/ilrqc1.jpg,https://imagizer.imageshack.com/img923/8274/xIsCr8.jpg,https://imagizer.imageshack.com/img922/4259/os7OnP.jpg,https://imagizer.imageshack.com/img924/9733/I0xGZL.jpg,https://imagizer.imageshack.com/img923/1980/AF4U1t.jpg",
Pisces Aphrodite,Pisces Aphrodite,"¥4,000","¥4,400",,,2/22/2006,DTM,,,,https://tamashiiweb.com/item/540,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img922/9159/RdY8Iy.jpg,https://imagizer.imageshack.com/img922/8461/TygxXl.jpg,https://imagizer.imageshack.com/img924/1308/0yCvBQ.jpg,https://imagizer.imageshack.com/img923/189/COzOKB.jpg,https://imagizer.imageshack.com/img924/8427/d2Rrvs.jpg,https://imagizer.imageshack.com/img923/8551/8WdqET.jpg,https://imagizer.imageshack.com/img924/3813/WP2lnE.jpg,https://imagizer.imageshack.com/img924/3315/slfTSt.jpg,https://imagizer.imageshack.com/img923/9360/4AiQMp.jpg",
Gemini Saga & Pope Ares,Gemini Saga & Pope Ares,"¥6,000","¥6,600",,,12/21/2005,DTM,,,,https://tamashiiweb.com/item/521,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img924/3478/8OOhOO.jpg,https://imagizer.imageshack.com/img923/2793/4ZhbrR.jpg,https://imagizer.imageshack.com/img922/4272/KF04sB.jpg,https://imagizer.imageshack.com/img922/9913/KDcoOt.jpg,https://imagizer.imageshack.com/img923/8975/NLpKRY.jpg,https://imagizer.imageshack.com/img922/407/0KfT7M.jpg,https://imagizer.imageshack.com/img924/139/BmXsCL.jpg,https://imagizer.imageshack.com/img923/3484/8jaOYi.jpg",
Hydra City,Hydra City,"¥3,600","¥3,960",,,11/24/2005,DTM,,,,https://tamashiiweb.com/item/504,Stores,Myth Cloth,Saint Seiya,Secondary Bronze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img923/81/ILEH91.jpg,https://imagizer.imageshack.com/img922/8995/lOT9KO.jpg,https://imagizer.imageshack.com/img924/2504/oHAaJM.jpg,https://imagizer.imageshack.com/img922/1475/XpjsGZ.jpg,https://imagizer.imageshack.com/img924/4977/eFKUYt.jpg",
Unicorn Jabu,Unicorn Jabu,"¥3,600","¥3,960",,,11/23/2005,DTM,,,,https://tamashiiweb.com/item/503,Stores,Myth Cloth,Saint Seiya,Secondary Bronze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img924/3188/SVNWGs.jpg,https://imagizer.imageshack.com/img922/6283/DuMBV0.jpg,https://imagizer.imageshack.com/img924/3432/OLZMw0.jpg,https://imagizer.imageshack.com/img924/8382/Ak99FD.jpg",
Grand Pope Shion,Grand Pope Shion,"¥3,500","¥3,850",,,10/29/2005,DTM,,,,,Other Limited Edition,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img924/4640/p7ZY9y.jpg,https://imagizer.imageshack.com/img924/7900/Lw1wAu.jpg,https://imagizer.imageshack.com/img923/2042/aZCcmP.jpg",
Taurus Aldebaran,Taurus Aldebaran,"¥5,000","¥5,500",,,10/25/2005,DTM,,,,https://tamashiiweb.com/item/501,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img923/4245/pEUN4O.jpg,https://imagizer.imageshack.com/img922/3954/02jehF.jpg,https://imagizer.imageshack.com/img924/2726/ejug8U.jpg,https://imagizer.imageshack.com/img922/4426/iFDFiO.jpg",
Dragon Shiryu ~Final Bronze Cloth~,Dragon Shiryu,"¥3,800","¥4,180",,,9/26/2005,DTM,,,,https://tamashiiweb.com/item/488,Stores,Myth Cloth,Saint Seiya,Bronze Saint V3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Mask parts for the New Bronze Cloth are included. The head can be used for the new Bronze Cloth.,,,"https://imagizer.imageshack.com/img923/2051/NRR70f.jpg,https://imagizer.imageshack.com/img924/760/iuODFD.jpg,https://imagizer.imageshack.com/img924/7983/60kjqH.jpg,https://imagizer.imageshack.com/img922/3410/UXFlIe.jpg,https://imagizer.imageshack.com/img922/7549/iyezg4.jpg,https://imagizer.imageshack.com/img923/1998/u2uUzX.jpg,https://imagizer.imageshack.com/img922/6218/73clWP.jpg",
Scorpio Milo,Scorpio Milo,"¥4,000","¥4,400",,,8/27/2005,DTM,,,,https://tamashiiweb.com/item/469,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img923/3957/FH9UlC.jpg,https://imagizer.imageshack.com/img924/441/d1PckS.jpg,https://imagizer.imageshack.com/img922/5677/IzJNWP.jpg,https://imagizer.imageshack.com/img922/7573/khImDc.jpg,https://imagizer.imageshack.com/img922/8339/bCbtpR.jpg,https://imagizer.imageshack.com/img923/2108/jdWxF6.jpg,https://imagizer.imageshack.com/img924/7280/tvTyq1.jpg",
Aries Mu,Aries Mu,"¥4,000","¥4,400",,,6/26/2005,DTM,,,,https://tamashiiweb.com/item/451,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"As a bonus part, the tools that Mu uses when restoring the holy robe are also included.",,,"https://imagizer.imageshack.com/img922/9250/aISgXh.jpg,https://imagizer.imageshack.com/img922/5733/a9KoqW.jpg,https://imagizer.imageshack.com/img924/4126/IATYlI.jpg,https://imagizer.imageshack.com/img923/8749/F65ebd.jpg,https://imagizer.imageshack.com/img923/1568/FBUuWj.jpg,https://imagizer.imageshack.com/img924/7823/DYENVz.jpg",
Cancer DeathMask,Cancer DeathMask,"¥4,000","¥4,400",,,4/22/2005,DTM,,,,https://tamashiiweb.com/item/441,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Comes with additional parts on the body chest details amd painting.,,,"https://imagizer.imageshack.com/img924/3003/z7tuA0.jpg,https://imagizer.imageshack.com/img923/5267/X9USWt.jpg,https://imagizer.imageshack.com/img923/3154/jjG0Gi.jpg",
Pegasus Seiya ~Final Bronze Cloth~,Pegasus Seiya,"¥3,800","¥4,180",,,3/24/2005,DTM,,,,https://tamashiiweb.com/item/413,Stores,Myth Cloth,Saint Seiya,Bronze Saint V3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"As a bonus part, the figure comes with 2 masks (Sagittarius and the new Bronze cloth). The body is compatible with the first ""Pegasus Seiya"" body.",,,"https://imagizer.imageshack.com/img923/7356/vPlybY.jpg,https://imagizer.imageshack.com/img923/7808/uldeGJ.jpg,https://imagizer.imageshack.com/img922/5365/ufCQ1q.jpg,https://imagizer.imageshack.com/img922/1425/ZNWHRx.jpg,https://imagizer.imageshack.com/img922/353/ggjNdw.jpg,https://imagizer.imageshack.com/img922/3681/OaEa5K.jpg",
Libra Dohko,Libra Dohko,"¥4,800","¥5,280",,,2/23/2005,DTM,,,,https://tamashiiweb.com/item/396,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shiryu's head (eyes closed) is included as a bonus part.,,,"https://imagizer.imageshack.com/img922/2353/tJoyCD.jpg,https://imagizer.imageshack.com/img922/1307/0kZW8R.jpg,https://imagizer.imageshack.com/img923/2895/V0SpHw.jpg,https://imagizer.imageshack.com/img922/8870/My1yoy.jpg,https://imagizer.imageshack.com/img922/8886/o6z5w6.jpg,https://imagizer.imageshack.com/img924/5536/HPYhWE.jpg",
Wyvern Rhadamanthys,Wyvern Rhadamanthys,"¥4,500","¥4,950",,,1/23/2005,DTM,,,,https://tamashiiweb.com/item/384,Stores,Myth Cloth,Saint Seiya,Judge,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img922/9127/8Oszri.jpg,https://imagizer.imageshack.com/img924/9611/GEDnHk.jpg,https://imagizer.imageshack.com/img923/2678/0Vc4FX.jpg,https://imagizer.imageshack.com/img924/9757/1PkwaJ.jpg",
Capricorn Shura,Capricorn Shura,"¥4,000","¥4,400",,,12/11/2004,DTM,,,,https://tamashiiweb.com/item/366,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Comes with the original comic helmet style.,,,"https://imagizer.imageshack.com/img922/4710/Z9xDDD.jpg,https://imagizer.imageshack.com/img923/8259/fNL8hC.jpg,https://imagizer.imageshack.com/img924/4633/Y4qJK9.jpg,https://imagizer.imageshack.com/img923/1232/cUH8Z7.jpg,https://imagizer.imageshack.com/img923/8561/7LgA6w.jpg,https://imagizer.imageshack.com/img922/7597/kwNQaZ.jpg",
Sagittarius Aiolos,Sagittarius Aiolos,"¥4,000","¥4,400",,,10/29/2004,DTM,,,,https://tamashiiweb.com/item/343,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Comes with a bonus head, so you can make it Sagittarius Seiya.",,,"https://imagizer.imageshack.com/img924/5745/D6JhPV.jpg,https://imagizer.imageshack.com/img924/7273/d1F7s7.jpg,https://imagizer.imageshack.com/img922/3261/1cvAkX.jpg,https://imagizer.imageshack.com/img923/1953/ojIe8t.jpg",
Virgo Shaka,Virgo Shaka,"¥4,000","¥4,400",,,8/28/2004,DTM,,,,https://tamashiiweb.com/item/320,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Comes with a bonus head, so you can make it Virgo Shun.",,,"https://imagizer.imageshack.com/img923/4197/u72w5s.jpg,https://imagizer.imageshack.com/img923/5420/M8Lveo.jpg,https://imagizer.imageshack.com/img923/7255/c9yigY.jpg,https://imagizer.imageshack.com/img924/3519/McEGew.jpg,https://imagizer.imageshack.com/img924/3336/geweaI.jpg,https://imagizer.imageshack.com/img922/1120/mGL5dn.jpg",
Aquarius Camus,Aquarius Camus,"¥4,000","¥4,400",,,6/26/2004,DTM,,,,https://tamashiiweb.com/item/303,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Comes with a bonus head, so you can make it Aquarius Cygnus.",,,"https://imagizer.imageshack.com/img923/5961/ZuaJMB.jpg,https://imagizer.imageshack.com/img922/4903/uSChTJ.jpg,https://imagizer.imageshack.com/img922/4669/Zvm1y6.jpg,https://imagizer.imageshack.com/img923/6796/EPQb7X.jpg",
Leo Aiolia,Leo Aiolia,"¥4,000","¥4,400",,,4/24/2004,DTM,,,,https://tamashiiweb.com/item/288,Stores,Myth Cloth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,It is compatible with Phoenix Ikki of the same series.,,,"https://imagizer.imageshack.com/img923/3973/90jAlH.jpg,https://imagizer.imageshack.com/img922/8509/kKs17t.jpg,https://imagizer.imageshack.com/img922/903/ujX18i.jpg",
Phoenix Ikki,Phoenix Ikki,"¥3,600","¥3,960",,,3/26/2004,DTM,,,,https://tamashiiweb.com/item/276,Stores,Myth Cloth,Saint Seiya,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img922/4048/g4jhbg.jpg,https://imagizer.imageshack.com/img922/6460/jITPC9.jpg",
Andromeda Shun,Andromeda Shun,"¥3,600","¥3,960",,,2/24/2004,DTM,,,,https://tamashiiweb.com/item/269,Stores,Myth Cloth,Saint Seiya,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,https://imagizer.imageshack.com/img922/359/MbjtAX.jpg,
Cygnus Hyoga,Cygnus Hyoga,"¥3,600","¥3,960",,,1/24/2004,DTM,,,,https://tamashiiweb.com/item/261,Stores,Myth Cloth,Saint Seiya,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img923/2684/YhUrJp.jpg,https://imagizer.imageshack.com/img924/5404/65aTk0.jpg",
Dragon Shiryu,Dragon Shiryu,"¥3,600","¥3,960",,,12/27/2003,DTM,,,,https://tamashiiweb.com/item/246,Stores,Myth Cloth,Saint Seiya,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img923/2866/pogMcr.jpg,https://imagizer.imageshack.com/img923/2486/wN1tBp.jpg",
Pegasus Seiya,Pegasus Seiya,"¥3,600","¥3,960",,,11/25/2003,DTM,,,,https://tamashiiweb.com/item/237,Stores,Myth Cloth,Saint Seiya,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img923/3234/LXu9Mg.jpg,https://imagizer.imageshack.com/img924/125/PZjYsE.jpg,https://imagizer.imageshack.com/img924/126/DPQuzz.jpg",
Gemini Saga Action,Gemini Saga,,,10/30/2014,,,,,,,,,Saint Cloth Action,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2014,,,"https://imagizer.imageshack.com/img923/4712/31AGhM.jpg,https://imagizer.imageshack.com/img924/1651/SEY7MG.jpg,https://imagizer.imageshack.com/img923/8162/L3MoBv.jpg",
Sagittarius Aiolos Action,Sagittarius Aiolos,,,10/30/2014,,,,,,,,,Saint Cloth Action,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2014,,,https://imagizer.imageshack.com/img922/7232/Yi1QgW.jpg,
Aries Mu Rebirth,Aries Mu,,,10/30/2014,,,,,,,,,Saint Cloth Rebirth,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"Shown for the first time in Tamashii 2014. Aries Mu features a great design and proportions in the Saint Cloth Rebirth format. These figures stand only about 11 cm tall, and their armor—made of metal and plastic—can be disassembled, allowing it to be displayed in Object form. For many collectors, due to their size, these figures feel like the closest evolution of the Saint Cloth Series or Vintage figures.",,,https://imagizer.imageshack.com/img922/2106/EXLKiZ.jpg,
Gold Saints EX Golden Edition Stand Set,Gold Saints EX Golden Edition Stand Set,,,11/18/2021,,,,,,,,,Myth Cloth EX,Saint Seiya,Accessories,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2021,,,"https://imagizer.imageshack.com/img924/8382/AVlZQf.jpg,https://imagizer.imageshack.com/img922/206/NveTmh.jpg,https://imagizer.imageshack.com/img922/9498/qJlgzW.jpg,https://imagizer.imageshack.com/img924/1136/zPkiSS.jpg,https://imagizer.imageshack.com/img923/8866/jC3Phm.jpg",
Libra Shiryu Gold 24K EX,Libra Shiryu,,,11/4/2020,,,,,,,,,Myth Cloth EX,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2020,,,"https://imagizer.imageshack.com/img922/8299/ak9ATX.jpg,https://imagizer.imageshack.com/img923/2603/SGYZxA.jpg",
Aquarius Hyoga Gold 24K EX,Aquarius Hyoga,,,11/4/2020,,,,,,,,,Myth Cloth EX,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2020,,,"https://imagizer.imageshack.com/img923/5025/vheiKu.jpg,https://imagizer.imageshack.com/img924/2239/yveViY.jpg",
Sagittarius Seiya Shadow,Sagittarius Seiya Shadow,,,10/24/2019,,,,,,,,,Myth Cloth EX,Saint Seiya,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2019,,,"https://imagizer.imageshack.com/img923/2199/mxtTOT.jpg,https://imagizer.imageshack.com/img924/4871/GHFg8b.jpg,https://imagizer.imageshack.com/img922/2358/4KWu6G.jpg,https://imagizer.imageshack.com/img924/7000/xysiin.jpg",
Leo Aiolia Saintia Sho Color Edition EX,Leo Aiolia,,,10/27/2018,,,,,,,,,Myth Cloth EX,Saintia Sho,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2018,,,"https://imagizer.imageshack.com/img924/8470/UgxQru.jpg,https://imagizer.imageshack.com/img923/562/rE8qou.jpg,https://imagizer.imageshack.com/img922/2381/HOoH0L.jpg",
Gemini Saga Saintia Sho Color Edition EX,Gemini Saga,,,10/27/2018,,,,,,,,,Myth Cloth EX,Saintia Sho,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2018,,,"https://imagizer.imageshack.com/img924/3610/QIVgoS.jpg,https://imagizer.imageshack.com/img924/1806/bHGDx3.jpg",
Pavo Mayura,Pavo Mayura,,,10/27/2018,,,,,,,,,Myth Cloth,Saintia Sho,Silver Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2018,,,"https://imagizer.imageshack.com/img924/7738/sWbm58.jpg,https://imagizer.imageshack.com/img923/7132/WAGhQ8.jpg,https://imagizer.imageshack.com/img922/4276/Umumb5.jpg",
Cancer DeathMask LOS,Cancer DeathMask,,,10/14/2018,,,,,,,,,Saint Cloth Legend,Saint Seiya Legend Of Sanctuary,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2014,,,"https://imagizer.imageshack.com/img922/3804/wFgrpU.jpg,https://imagizer.imageshack.com/img922/7717/Ftoe0Z.jpg,https://imagizer.imageshack.com/img924/2935/jF11vN.jpg",
Pegasus Seiya LOS,Pegasus Seiya,,,10/14/2018,,,,,,,,,Saint Cloth Legend,Saint Seiya Legend Of Sanctuary,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2014,,,"https://imagizer.imageshack.com/img923/1219/PFJdBI.jpg,https://imagizer.imageshack.com/img922/8726/CtVolL.jpg,https://imagizer.imageshack.com/img924/891/e2PpSC.jpg,https://imagizer.imageshack.com/img924/4206/xPjMgX.jpg,https://imagizer.imageshack.com/img924/1577/tqwD3l.jpg,https://imagizer.imageshack.com/img922/6733/5Z15ZT.jpg,https://imagizer.imageshack.com/img923/5184/MR4JHg.jpg",
Julian Solo EX,Julian Solo,,,6/10/2017,,,,,,,,,Myth Cloth EX,Saint Seiya,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Tamashii Nations showcased Poseidon for the first time at the Tamashii Nations World Tour 10th Anniversary event in Mexico City.,,,"https://imagizer.imageshack.com/img924/7307/aX4ZPc.jpg,https://imagizer.imageshack.com/img922/3450/TmfdV9.jpg,https://imagizer.imageshack.com/img923/4536/QjcWHF.jpg,https://imagizer.imageshack.com/img924/5458/0CzoIy.jpg",
Lionet Souma V2 Ω,Lionet Souma,,,5/1/2013,,,,,,,,,Myth Cloth,Saint Seiya Omega,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,https://imagizer.imageshack.com/img924/4656/vinvaq.jpg,
Dragon Ryuhou V2 Ω,Dragon Ryuhou,,,5/1/2013,,,,,,,,,Myth Cloth,Saint Seiya Omega,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,https://imagizer.imageshack.com/img922/264/OazWte.jpg,
Aquila Yuna V2 Ω,Aquila Yuna,,,5/1/2013,,,,,,,,,Myth Cloth,Saint Seiya Omega,Bronze Saint V2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"https://imagizer.imageshack.com/img922/8706/dbodeg.jpg,https://imagizer.imageshack.com/img922/1736/2gBcD5.jpg",
Andromeda Shun Ω,Andromeda Shun,,,5/1/2013,,,,,,,,,Myth Cloth,Saint Seiya Omega,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,https://imagizer.imageshack.com/img923/4449/L0EkaW.jpg,
Orion Eden V1 Ω,Orion Eden,,,12/1/2012,,,,,,,,,Figuarts,Saint Seiya Omega,Bronze Saint V1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2012,,,https://imagizer.imageshack.com/img922/4552/8bjpOG.jpg,
Eris,Eris,,,12/1/2012,,,,,,,,,Myth Cloth,Saint Seiya,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2012,,,https://imagizer.imageshack.com/img923/1053/IqNfzt.jpg,
Aquarius Hyoga Crown,Aquarius Hyoga,,,11/24/2011,,,,,,,,,Saint Cloth Crown,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2011,,,"https://imagizer.imageshack.com/img924/2517/T4u6Wv.jpg,https://imagizer.imageshack.com/img923/6830/BMxavJ.jpg,https://imagizer.imageshack.com/img923/2164/hRK649.jpg,https://imagizer.imageshack.com/img922/8548/fph8xN.jpg",
Libra Shiryu Crown,Libra Shiryu,,,11/24/2011,,,,,,,,,Saint Cloth Crown,Saint Seiya,Gold Saint,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2011,,,"https://imagizer.imageshack.com/img924/4103/g0erUP.png,https://imagizer.imageshack.com/img923/8310/BSLbap.jpg",
Sagittarius - Saint Seiya Gold Cloth Object,Sagittarius - Saint Seiya Gold Cloth Object,,,3/20/2008,,,,,,,,,Myth Cloth,Saint Seiya,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Shown for the first time in Tamashii 2008,3/20/2008:This figure was showcased for the first time as a prototype during TAMASHII NATION 2008.|3/26/2009:This figure was showcased once again as a prototype at TAMASHII NATION 2009.,,"https://imagizer.imageshack.com/img924/5678/pV2ESV.jpg,https://imagizer.imageshack.com/img924/993/xP3BqP.jpg,https://imagizer.imageshack.com/img922/4262/RLlg5l.jpg,https://imagizer.imageshack.com/img923/5922/U36ut7.jpg",
Aries Mu Plain Cloth,Aries Mu,,,3/20/2008,,,,,,,,,Myth Cloth,Saint Seiya,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,The figure of Mu was displayed wearing the attire the character has when the Dragon Knight goes to visit him to have the Pegasus and Dragon armors repaired.,3/20/2008:This figure was showcased for the first time as a prototype during TAMASHII NATION 2008.,,"https://imagizer.imageshack.com/img924/3002/8lciY6.jpg,https://imagizer.imageshack.com/img923/9366/WWWG5x.jpg",
